ORGANIZATION,NODE_NAME,LATITUDE,LONGITUDE,CITY,STATE,COUNTRY,SOURCE,ASOF_DATE
Datacenter Arnhem,Datacenter Arnhem KLW,51.9879960345,5.92299956246,Arnhem,Gelderland,NL,PeeringDB,2024-05-23
PLUTEX GmbH,PLUTEX Bremen,53.080001647,8.80002070988,Bremen,Bremen,DE,PeeringDB,2024-05-23
brightsolid Ltd,brightsolid Dundee Data Centre,56.4703890168,-3.00000838359,Dundee,Dundee,GB,PeeringDB,2024-05-23
ANS Group Limited,ANS - MAN5,53.5004152619,-2.24798710266,Manchester,Manchester,GB,PeeringDB,2024-05-23
ANS Group Limited,ANS - MAN6,53.5004152619,-2.24798710266,Manchester,Manchester,GB,PeeringDB,2024-05-23
Backbone-BR Servicos em Telecom,B-BRIX - SPO1,-23.558679587,-46.6250199804,São Paulo,São Paulo,BR,PeeringDB,2024-05-23
GlobalConnect Group,GlobalConnect Hamburg (HAM1),53.5500246369,9.99999914413,Hamburg,Hamburg,DE,PeeringDB,2024-05-23
GlobalConnect Group,GlobalConnect Hamburg (HAM2),53.5500246369,9.99999914413,Hamburg,Hamburg,DE,PeeringDB,2024-05-23
Sabey Data Centers,"375 Pearl, Intergate.Manhattan",40.749979064,-73.9800169288,New York,New York,US,PeeringDB,2024-05-23
SBTAP,SBTAP01,42.4554305207,14.2186563707,Pescara,Abruzzo,IT,PeeringDB,2024-05-23
InterConnect,InterConnect Datacenter,44.4333718049,26.099946654,Bucharest,Bucharest,RO,PeeringDB,2024-05-23
WNET Global Network,WNET DC2 Kiev,50.433367329,30.5166279691,Kiev,Kiev,UA,PeeringDB,2024-05-23
WNET Global Network,WNET DC Kiev,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
Reach,Telecom House,22.304980895,114.185009317,Hong Kong,,HK,PeeringDB,2024-05-23
Titania Telecom,Titania Telecom,-15.5696065075,-56.0849851904,Cuiabá,Mato Grosso,BR,PeeringDB,2024-05-23
Sungard Availability Services,Sungard AS Sacramento,38.5750213817,-121.470038088,Sacramento,California,US,PeeringDB,2024-05-23
ServerChoice Ltd,ServerChoice SC-1,51.8803591096,-0.42001082498,Luton,Luton,GB,PeeringDB,2024-05-23
Ruweb-nn Ltd,Ruweb-NN Datacenter (Nnov),56.3330072216,44.0000943591,Nizhny Novgorod,Nizhegorod,RU,PeeringDB,2024-05-23
"Sitco Business Solutions, LLC",SITCO Evansville,37.9746962677,-87.5558291033,Evansville,Indiana,US,PeeringDB,2024-05-23
Wildcard Networks,Reliance House,55.0003753857,-1.59999047994,Newcastle,Tyne and Wear,GB,PeeringDB,2024-05-23
710facility@ittns.northwestern.edu,Northwestern University co-location facility,41.8299906607,-87.7500549741,Chicago,Illinois,US,PeeringDB,2024-05-23
"InfoBunker, L.L.C.",InfoBunker,42.0538529654,-93.619722536,Ames,Iowa,US,PeeringDB,2024-05-23
Optizon Ltd.,Optizon Krasnoyarsk,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
Lumen Technologies Inc,Global Crossing Malmo,55.5833372183,13.0333023668,Malmö,Skåne,SE,PeeringDB,2024-05-23
"DataBank, Ltd.",DataBank Miami (MIA1),25.7876106964,-80.2241060808,Miami,Florida,US,PeeringDB,2024-05-23
"Data Foundry, Inc.",Data Foundry Texas 1,30.2669496857,-97.7427783628,Austin,Texas,US,PeeringDB,2024-05-23
Lumen Technologies Inc,Level(3) Austin (Kramer),30.2669496857,-97.7427783628,Austin,Texas,US,PeeringDB,2024-05-23
Alpheus Communications,Alpheus Houston (777 Walker Street),29.8199743846,-95.3399792905,Houston,Texas,US,PeeringDB,2024-05-23
next layer Telekommunikationsdienstleistungs- und Beratungs GmbH,next layer Fleischmarkt,48.2000152782,16.3666389554,Vienna,Wien,AT,PeeringDB,2024-05-23
"LUMOS Networks, Inc.",CLT2,35.2049945262,-80.8300380877,Charlotte,North Carolina,US,PeeringDB,2024-05-23
Ukrnames LLC,OneHostPower Datacenter,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
Call Plus,191 Queen Street,-36.8480548949,174.763026987,Auckland,Auckland,NZ,PeeringDB,2024-05-23
"SBA Edge, LLC","SBA Edge, LLC",41.7653951203,-88.2999955665,Aurora,Illinois,US,PeeringDB,2024-05-23
SAFE HOSTS INTERNET LLP,Safehosts Cheltenham,51.3837485953,-2.35002221822,Bath,Bath and North East Somerset,GB,PeeringDB,2024-05-23
Lumen Technologies Inc,Level(3) Atlanta (Peachtree),33.830013854,-84.3999493833,Atlanta,Georgia,US,PeeringDB,2024-05-23
Lumen Technologies Inc,Level(3) Chicago (Kingsbury),41.8299906607,-87.7500549741,Chicago,Illinois,US,PeeringDB,2024-05-23
Lumen Technologies Inc,Level(3) Miami (5th St),25.7876106964,-80.2241060808,Miami,Florida,US,PeeringDB,2024-05-23
Lumen Technologies Inc,Level(3) Herndon,38.8204327586,-77.0999815284,Alexandria,Virginia,US,PeeringDB,2024-05-23
Lumen Technologies Inc,Level(3) McLean,38.8204327586,-77.0999815284,Alexandria,Virginia,US,PeeringDB,2024-05-23
Yarnet Ltd.,Yarnet Ltd.,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
Digital Realty,Digital Realty EWR (300 Blvd E),40.749979064,-73.9800169288,New York,New York,US,PeeringDB,2024-05-23
"DataBank, Ltd.",DataBank Dallas (DFW6),32.8200238231,-96.8400169289,Dallas,Texas,US,PeeringDB,2024-05-23
"High Speed Web, Inc.",HSW-DC1RH,34.9403853546,-81.0300000424,Rock Hill,South Carolina,US,PeeringDB,2024-05-23
iomart Hosting Limited,iomart DC9 Gosport,50.8003475129,-1.08002221822,Portsmouth,Portsmouth,GB,PeeringDB,2024-05-23
Global technology of Ukraine L.L.C.,Global technology of Ukraine L.L.C.,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
AdylNET Telecom,PIX AdylNET - PAE,-30.0500146293,-51.2000120459,Porto Alegre,Rio Grande do Sul,BR,PeeringDB,2024-05-23
Digital Realty,Digital Realty BOS (105 Cabot),42.3299601431,-71.0700136736,Boston,Massachusetts,US,PeeringDB,2024-05-23
Rogers Data Centres Inc.,Rogers Calgary DC2 (1313 10th Ave SW),51.0829917593,-114.079998212,Calgary,Alberta,CA,PeeringDB,2024-05-23
Rogers Data Centres Inc.,Rogers Calgary DC1 (Franklin Atrium),51.0829917593,-114.079998212,Calgary,Alberta,CA,PeeringDB,2024-05-23
LightPoint Corporation,LightPoint Corporation,45.5200238231,-122.679990074,Portland,Oregon,US,PeeringDB,2024-05-23
Daisy Communications,Daisy Reading,51.4699707226,-0.98002832173,Reading,Oxfordshire,GB,PeeringDB,2024-05-23
IC2NET,IC2NET Data Center,33.6804105825,-117.829950197,Irvine,California,US,PeeringDB,2024-05-23
eval@iptk.ru,IPTelecom ltd.,54.3299770295,48.4100060616,Ulyanovsk,Ul''yanovsk,RU,PeeringDB,2024-05-23
Digital Realty,Digital Realty Copenhagen CPH-RS,55.6785641904,12.5634857473,København,Hovedstaden,DK,PeeringDB,2024-05-23
Arelion,Arelion Munich MCN,48.129942036,11.5749934475,Munich,Bayern,DE,PeeringDB,2024-05-23
Northland Communications,Northland Communications - Syracuse,43.0499937124,-76.1500136736,Syracuse,New York,US,PeeringDB,2024-05-23
Northland Communications,Northland Communications - Utica,43.1011792186,-75.233067059,Utica,New York,US,PeeringDB,2024-05-23
Setman Group,30 Duke Street West Kitchener Ontario,43.4499951366,-80.5000065528,Kitchener,Ontario,CA,PeeringDB,2024-05-23
Telecom Egypt,AUTO DATA Center,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
New York Internet,NYI NY1 (100 William Street),40.749979064,-73.9800169288,New York,New York,US,PeeringDB,2024-05-23
Web Werks DataCenter Pvt. Ltd.,Web Werks Mumbai 1,19.2502319529,73.1601749256,Kalyan,Maharashtra,IN,PeeringDB,2024-05-23
Web Werks DataCenter Pvt. Ltd.,Web Werks Pune 1,18.530017516,73.8500036203,Pune,Maharashtra,IN,PeeringDB,2024-05-23
Djibouti Data Center SARL,Djibouti Data Center,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
Ativas,Ativas,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
Host Color,Host Color,40.749979064,-73.9800169288,New York,New York,US,PeeringDB,2024-05-23
KIO,KIO Querétaro 1 (QRO1),20.6300185333,-100.379981732,Querétaro,Querétaro,MX,PeeringDB,2024-05-23
Treefaz,Treefaz Jeûneurs,48.8666929312,2.33333532574,Paris,Île-de-France,FR,PeeringDB,2024-05-23
Viatel Amiens,Viatel Amiens,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
Somme-numerique DC1,Somme-numerique DC1,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
Penta C.V.,Penta Infra PAR01,48.5333024283,2.66664831403,Melun,Île-de-France,FR,PeeringDB,2024-05-23
Lepida S.c.p.A.,FEIX,44.8504264517,11.6099267158,Ferrara,Emilia-Romagna,IT,PeeringDB,2024-05-23
Lepida S.c.p.A.,BOIX,44.5004219758,11.3400207099,Bologna,Emilia-Romagna,IT,PeeringDB,2024-05-23
Nextel Telecomunicacoes Ltda.,Nextel MSO SPO,-23.558679587,-46.6250199804,São Paulo,São Paulo,BR,PeeringDB,2024-05-23
Nextel Telecomunicacoes Ltda.,Nextel MSO RJO,-22.7699938774,-43.3099768489,Duque de Caxias,Rio de Janeiro,BR,PeeringDB,2024-05-23
"Equinix, Inc.",Equinix OS1 - Osaka,34.7500352163,135.460144815,Ōsaka,Osaka,JP,PeeringDB,2024-05-23
Digital Realty,Digital Realty London LHR13,51.4999947297,-0.11672184386,London,Westminster,GB,PeeringDB,2024-05-23
Digital Realty,Digital Realty London LGW10,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
Data Center Rio,Data Center Rio,-22.9250231742,-43.2250207942,Rio de Janeiro,Rio de Janeiro,BR,PeeringDB,2024-05-23
TENNET TELECOM,Tennet Datacenter,44.4333718049,26.099946654,Bucharest,Bucharest,RO,PeeringDB,2024-05-23
Alexander Galchenko,LTD Irida Telecom,47.2346478466,39.7126558012,Rostov,Rostov,RU,PeeringDB,2024-05-23
NETHINKS GmbH,NETHINKS Housing ITZ Fulda,51.3000069367,9.50002966171,Kassel,Hessen,DE,PeeringDB,2024-05-23
Pulsant (Scotland) Ltd,Pulsant Edinburgh Newbridge,55.9483278596,-3.21909061829,Edinburgh,Edinburgh,GB,PeeringDB,2024-05-23
ColocationIX GmbH,ColocationIX DC0,53.080001647,8.80002070988,Bremen,Bremen,DE,PeeringDB,2024-05-23
Ewe,Ewe Tel Bremen,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
"Cogent Communications, Inc.",Cogent Bremen,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
Net-Infinity,Beijin Oriental Plaza,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
Brno University of Technology,DC Kounicova,49.2003934927,16.609983275,Brno,Kraj Vysocina,CZ,PeeringDB,2024-05-23
Brno University of Technology,DC Antoninska,49.2003934927,16.609983275,Brno,Kraj Vysocina,CZ,PeeringDB,2024-05-23
STACK EMEA - Nordics,STACK EMEA - OSL02,59.9166902864,10.749979206,Oslo,Oslo,NO,PeeringDB,2024-05-23
TATA Communications Ltd,TATA Communications - Toyohashi Cable Landing Station,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
TATA Communications Ltd,TATA Communications - Emi Cable Landing Station,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
NTT Communications,NTT Communications - PC1 Ajigaura Landing Station,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
NTT Communications,NTT Communications - PC1 Shima Landing Station,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
KDDI Corporation,KDDI Corporation - Chikura Landing Station,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
H5 Data Centers,H5 Data Centers New York,40.749979064,-73.9800169288,New York,New York,US,PeeringDB,2024-05-23
BT Empire Exchange / Stadium House,BT Empire Exchange / Stadium House ,51.4999947297,-3.22500756979,Cardiff,Cardiff,GB,PeeringDB,2024-05-23
IPLAN (NSS),IPLAN (NSS) - RINGO DCI,-34.6025016085,-58.3975313737,Buenos Aires,Ciudad de Buenos Aires,AR,PeeringDB,2024-05-23
"DataBank, Ltd.",DataBank New York (LGA2),40.749979064,-73.9800169288,New York,New York,US,PeeringDB,2024-05-23
"DataBank, Ltd.",DataBank Newark (EWR1),40.7004213654,-74.1700053321,Newark,New Jersey,US,PeeringDB,2024-05-23
Serverius Holding B.V.,Serverius DC2,52.5240000889,6.09699652852,Zwolle,Overijssel,NL,PeeringDB,2024-05-23
Legend Telecom Ltd,Legend Bradford,53.8000352164,-1.74998132466,Bradford,West Yorkshire,GB,PeeringDB,2024-05-23
WOW!,WOW! Business (Columbus Datacenter),39.9799743846,-82.9900096046,Columbus,Ohio,US,PeeringDB,2024-05-23
DNB NÃ¦ringseiendom AS,Ullevål Stadion,59.9166902864,10.749979206,Oslo,Oslo,NO,PeeringDB,2024-05-23
Secure Data Centre,Secure Data Centre,-12.4253539847,130.850038614,Darwin,Northern Territory,AU,PeeringDB,2024-05-23
MERIT GROUP a.s.,Datacentrum Moravia,49.6300313508,17.249995889,Olomouc,Moravskoslezský,CZ,PeeringDB,2024-05-23
DC74 Data Centers,DC74-CLT1,35.2049945262,-80.8300380877,Charlotte,North Carolina,US,PeeringDB,2024-05-23
DC74 Data Centers,DC74-CLT4,35.2049945262,-80.8300380877,Charlotte,North Carolina,US,PeeringDB,2024-05-23
Hoyos Consulting LLC,612 W Main,43.073015563,-89.4011169858,Madison,Wisconsin,US,PeeringDB,2024-05-23
Network Engineering,Terra Network Brasil S.A,-30.0500146293,-51.2000120459,Porto Alegre,Rio Grande do Sul,BR,PeeringDB,2024-05-23
Network Engineering,Terra Network Brasil S.A - SAO-01,-23.558679587,-46.6250199804,São Paulo,São Paulo,BR,PeeringDB,2024-05-23
Network Engineering,Terra Network Brasil S.A - SAO-02,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
Telefonica KeyCenter,Telefonica KeyCenter,25.7154187205,-80.2910787371,Coral Gables,Florida,US,PeeringDB,2024-05-23
VPLS,Evocative SJC11,37.2999829295,-121.849989056,San Jose,California,US,PeeringDB,2024-05-23
nLighten HQ BV,nLighten Milton Keynes KYN1,51.8803591096,-0.42001082498,Luton,Luton,GB,PeeringDB,2024-05-23
Orange / Val de Rueil,Orange / Val de Rueil,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
"FreeTel, s.r.o.",Shiran Datacenter,50.0833370149,14.4659797757,Prague,Prague,CZ,PeeringDB,2024-05-23
ASK4 Ltd,ASK4 DC1 - Sheffield,53.3666766552,-1.49999658345,Sheffield,South Yorkshire,GB,PeeringDB,2024-05-23
HD Net Ltd,HDDC,-36.7912684569,174.77583875,North Shore,Auckland,NZ,PeeringDB,2024-05-23
Elisa Oyj,Elisa Helsinki Lauttasaari,60.175563374,24.9341263415,Helsinki,Southern Finland,FI,PeeringDB,2024-05-23
Center data exchange,COD BM-18,59.9390145051,30.3160200589,St. Petersburg,City of St. Petersburg,RU,PeeringDB,2024-05-23
Uralskiy center obrabotki dannikh,"EKB, Uralcod",56.8500299267,60.5999596749,Yekaterinburg,Sverdlovsk,RU,PeeringDB,2024-05-23
Erlang company Ltd.,Erlang.Ekb.MS145,56.8500299267,60.5999596749,Yekaterinburg,Sverdlovsk,RU,PeeringDB,2024-05-23
Maxnet,Maxnet,49.9999829296,36.250024779,Kharkiv,Kharkiv,UA,PeeringDB,2024-05-23
TDF,TDF ProxiCenter Lille Lambersart,50.6499690949,3.08000809593,Lille,Nord-Pas-de-Calais,FR,PeeringDB,2024-05-23
TDF,TDF ProxiCenter Bordeaux Bouliac,44.8500130402,-0.59501306294,Bordeaux,Aquitaine,FR,PeeringDB,2024-05-23
Telia Company,Nebula Oy Lauttasaari,60.175563374,24.9341263415,Helsinki,Southern Finland,FI,PeeringDB,2024-05-23
Telia Company,Nebula Oy Pitäjänmäki - no longer operational,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
Technopolis,Innopoli,60.175563374,24.9341263415,Helsinki,Southern Finland,FI,PeeringDB,2024-05-23
Adman,Adman,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
EMC Home of Data GmbH,EMC Home of Data Datacenter Campus,48.129942036,11.5749934475,Munich,Bayern,DE,PeeringDB,2024-05-23
Andrino Telecom,Andrino Telecom MAD1,40.4000262645,-3.683351686,Madrid,Comunidad de Madrid,ES,PeeringDB,2024-05-23
"DataBank, Ltd.",DataBank Seattle (SEA1),47.5700020539,-122.339984987,Seattle,Washington,US,PeeringDB,2024-05-23
Zayo Group,NeoCenter Paris,48.8666929312,2.33333532574,Paris,Île-de-France,FR,PeeringDB,2024-05-23
Malaga Data Center,Malaga Data Center,36.7204059032,-4.41999922832,Málaga,Andalucía,ES,PeeringDB,2024-05-23
Data Centre Investments Ltd,Colocker,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
Data Facilities,Data Facilities The Hague,52.080036844,4.26996130231,The Hague,Zuid-Holland,NL,PeeringDB,2024-05-23
EdgeConneX Inc.,EdgeConneX Denver (EDCDEN01),39.6958573599,-104.80849695,Aurora,Colorado,US,PeeringDB,2024-05-23
Eurofiber France,TLS00,43.6199589224,1.44992671571,Toulouse,Midi-Pyrénées,FR,PeeringDB,2024-05-23
Digital Realty,Digital Realty IAD (43940 Digital Loudoun),38.8204327586,-77.0999815284,Alexandria,Virginia,US,PeeringDB,2024-05-23
Free Pro,Free Pro - Marseille - MRS1,43.289979064,5.37501013044,Marseille,Provence-Alpes-Côte-d''Azur,FR,PeeringDB,2024-05-23
"QTS Realty Trust, Inc.",QTS Phoenix (PHX1),33.5399798778,-112.069991701,Phoenix,Arizona,US,PeeringDB,2024-05-23
"Cologix, Inc.",Cologix VAN2,49.2734165841,-123.121644218,Vancouver,British Columbia,CA,PeeringDB,2024-05-23
Techcrea,Techcrea Valenciennes,50.445999109,3.93900356095,Mons,Hainaut,BE,PeeringDB,2024-05-23
MTN Cameroon LTD,MTN Cameroon Datacenter,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
eStruxture Data Centers Inc.,eStruxture MTL-1,45.4999992056,-73.5832969581,Montréal,Québec,CA,PeeringDB,2024-05-23
7 STAR Dot Com Pvt. Ltd,7 STAR Dot Com Pvt. Ltd,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
ATLAX,ATLAX,36.8027781362,10.1796780992,Tunis,Tunis,TN,PeeringDB,2024-05-23
"Equinix, Inc.",Equinix TY4 - Tokyo,35.6850169058,139.751407429,Tokyo,Tokyo,JP,PeeringDB,2024-05-23
Montana Opticom LLC,Montana Opticom,45.6800915721,-111.037832481,Bozeman,Montana,US,PeeringDB,2024-05-23
Iron Mountain Data Centers,Iron Mountain Data Center - Denver (DEN-1),39.7391880484,-104.984015952,Denver,Colorado,US,PeeringDB,2024-05-23
"Equinix, Inc.",Equinix RJ2 - Rio de Janeiro,-22.9250231742,-43.2250207942,Rio de Janeiro,Rio de Janeiro,BR,PeeringDB,2024-05-23
TCIF Building,TCIF Building,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
Lumen Technologies Inc,Level(3) Gadong (Tungku CLS),NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
NTT DATA''s Global Data Centers division,NTT Cyberjaya Data Center (CBJ),NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
ELETRONET S.A.,Eletronet Sao Paulo,-23.558679587,-46.6250199804,São Paulo,São Paulo,BR,PeeringDB,2024-05-23
EdgeConneX Inc.,EdgeConneX Houston (EDCHOU01),29.8199743846,-95.3399792905,Houston,Texas,US,PeeringDB,2024-05-23
CSI Piemonte,CSI Piemonte,45.0703871857,7.66996048853,Turin,Piemonte,IT,PeeringDB,2024-05-23
"NEGMA Business Solutions, Inc",NEGMA Datacenter,32.8200238231,-96.8400169289,Dallas,Texas,US,PeeringDB,2024-05-23
EdgeConneX Inc.,EdgeConneX Phoenix (EDCPHX01),33.5399798778,-112.069991701,Phoenix,Arizona,US,PeeringDB,2024-05-23
EdgeConneX Inc.,EdgeConneX Las Vegas (EDCLAS01),36.2099977814,-115.220006146,Las Vegas,Nevada,US,PeeringDB,2024-05-23
EdgeConneX Inc.,EdgeConneX Norfolk (EDCNOR01),36.8499587189,-76.280005739,Norfolk,Virginia,US,PeeringDB,2024-05-23
EdgeConneX Inc.,EdgeConneX Portland (EDCPOR01),45.5200238231,-122.679990074,Portland,Oregon,US,PeeringDB,2024-05-23
EdgeConneX Inc.,EdgeConneX Miami (EDCMIA01),25.7154187205,-80.2910787371,Coral Gables,Florida,US,PeeringDB,2024-05-23
EdgeConneX Inc.,EdgeConneX Nashville (EDCNAS01),36.1699743846,-86.7799849871,Nashville,Tennessee,US,PeeringDB,2024-05-23
EdgeConneX Inc.,EdgeConneX Pittsburgh (EDCPIT01),40.4299985952,-79.999985394,Pittsburgh,Pennsylvania,US,PeeringDB,2024-05-23
EdgeConneX Inc.,EdgeConneX Sacramento (EDCSAC01),38.5750213817,-121.470038088,Sacramento,California,US,PeeringDB,2024-05-23
EdgeConneX Inc.,EdgeConneX Detroit (EDCDET01),42.6518526398,-83.290223838,Pontiac,Michigan,US,PeeringDB,2024-05-23
EdgeConneX Inc.,EdgeConneX San Diego (EDCSDG01),32.8200238231,-117.17998987,San Diego,California,US,PeeringDB,2024-05-23
EdgeConneX Inc.,EdgeConneX Atlanta (EDCATL01),33.830013854,-84.3999493833,Atlanta,Georgia,US,PeeringDB,2024-05-23
EdgeConneX Inc.,EdgeConneX Memphis (EDCMEM01),34.9689107453,-90.0034574806,Southaven,Mississippi,US,PeeringDB,2024-05-23
Cloudata,Cloudata,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
SEACOM Limited,SEACOM Dar Es Salaam CLS,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
Arelion,Arelion London HEX,51.4999947297,-0.11672184386,London,Westminster,GB,PeeringDB,2024-05-23
"Equinix, Inc.",Equinix SO1 - Sofia,42.6833494253,23.3166540107,Sofia,Grad Sofiya,BG,PeeringDB,2024-05-23
Universitá degli Studi di Padova,VSIX,45.4386592805,12.3349987372,Venice,Veneto,IT,PeeringDB,2024-05-23
CME Group,CME Cermak,41.8299906607,-87.7500549741,Chicago,Illinois,US,PeeringDB,2024-05-23
ICONZ Webvisions,ICONZ House,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
NEXTDC,NEXTDC P1,-31.9550146293,115.839998738,Perth,Western Australia,AU,PeeringDB,2024-05-23
Lifeline Data Centers,Lifeline Eastgate,39.7499884227,-86.1700480568,Indianapolis,Indiana,US,PeeringDB,2024-05-23
"Cologix, Inc.",Cologix MTL3,45.4999992056,-73.5832969581,Montréal,Québec,CA,PeeringDB,2024-05-23
"Cologix, Inc.",Cologix MTL7,45.4999992056,-73.5832969581,Montréal,Québec,CA,PeeringDB,2024-05-23
"Cologix, Inc.",Cologix JAX1,30.3300207713,-81.6699868181,Jacksonville,Florida,US,PeeringDB,2024-05-23
Digital Realty,Digital Realty MIA (36 NE 2nd St),25.7876106964,-80.2241060808,Miami,Florida,US,PeeringDB,2024-05-23
Lumen Technologies Inc,Level(3) Boise,43.6085901073,-116.22748987,Boise,Idaho,US,PeeringDB,2024-05-23
Digital Realty,"Digital Realty Athens Campus (ATH1, ATH2, ATH3)",37.9833262319,23.7333210843,Athens,Attiki,GR,PeeringDB,2024-05-23
QR - Rail Centre 1,Rail Centre 1,-27.4550309054,153.035092732,Brisbane,Queensland,AU,PeeringDB,2024-05-23
South Reach Networks,South Reach Networks,25.7876106964,-80.2241060808,Miami,Florida,US,PeeringDB,2024-05-23
IBM Corporation,IBM Gigaplex,46.2100075471,6.14002803409,Geneva,Genève,CH,PeeringDB,2024-05-23
Bytemark Limited,Bytemark YO26 DC1,53.9703865754,-1.08002221822,York,York,GB,PeeringDB,2024-05-23
RVR Infrastructures Ltd,RVR Hyderabad,17.3999831329,78.4799535715,Hyderabad,Andhra Pradesh,IN,PeeringDB,2024-05-23
Fujitsu Norway AS,Fujitsu Oslo,59.9166902864,10.749979206,Oslo,Oslo,NO,PeeringDB,2024-05-23
Digital Realty,Digital Realty London LGW14,51.4699707226,-0.98002832173,Reading,Oxfordshire,GB,PeeringDB,2024-05-23
Africa Data Centres,"Africa Data Centres, Nairobi NBO1",-1.28334674185,36.8166568591,Nairobi,Nairobi,KE,PeeringDB,2024-05-23
MDXi,MainOne MDXi Accra,5.64036500948,0.01001460633,Tema,Greater Accra,GH,PeeringDB,2024-05-23
Colostore LLC,Colostore,41.6833071076,-86.2500173357,South Bend,Indiana,US,PeeringDB,2024-05-23
"Cologix, Inc.",Cologix MTL1,45.4999992056,-73.5832969581,Montréal,Québec,CA,PeeringDB,2024-05-23
Wolfpaw Data Centres,Wolfpaw Edmonton 1,53.5500246369,-113.499981935,Edmonton,Alberta,CA,PeeringDB,2024-05-23
